album,release_date,release_date_precision,name,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Rubber Soul (Remastered),1965-12-03,day,Nowhere Man - Remastered 2009,5SUlhldQJtOhUr2GzH5RI7,0.534,0.624,4,-9.589,1,0.0462,0.00797,0.0,0.128,0.687,121.402,audio_features,5SUlhldQJtOhUr2GzH5RI7,spotify:track:5SUlhldQJtOhUr2GzH5RI7,https://api.spotify.com/v1/tracks/5SUlhldQJtOhUr2GzH5RI7,https://api.spotify.com/v1/audio-analysis/5SUlhldQJtOhUr2GzH5RI7,163693,4
Rubber Soul (Remastered),1965-12-03,day,Think For Yourself - Remastered 2009,64bKVrkaXQAKx04dLHqCNz,0.529,0.567,0,-9.796,1,0.0282,0.0124,0.0,0.0729,0.799,130.544,audio_features,64bKVrkaXQAKx04dLHqCNz,spotify:track:64bKVrkaXQAKx04dLHqCNz,https://api.spotify.com/v1/tracks/64bKVrkaXQAKx04dLHqCNz,https://api.spotify.com/v1/audio-analysis/64bKVrkaXQAKx04dLHqCNz,138520,4
Rubber Soul (Remastered),1965-12-03,day,The Word - Remastered 2009,4GBaPHvAyj4V2jeobD9tsy,0.59,0.641,0,-9.687,1,0.0416,0.00682,0.0,0.0553,0.792,120.773,audio_features,4GBaPHvAyj4V2jeobD9tsy,spotify:track:4GBaPHvAyj4V2jeobD9tsy,https://api.spotify.com/v1/tracks/4GBaPHvAyj4V2jeobD9tsy,https://api.spotify.com/v1/audio-analysis/4GBaPHvAyj4V2jeobD9tsy,163107,4
Rubber Soul (Remastered),1965-12-03,day,Michelle - Remastered 2009,5By7Pzgl6TMuVJG168VWzS,0.578,0.29,5,-12.501,0,0.0341,0.652,0.0,0.105,0.666,117.403,audio_features,5By7Pzgl6TMuVJG168VWzS,spotify:track:5By7Pzgl6TMuVJG168VWzS,https://api.spotify.com/v1/tracks/5By7Pzgl6TMuVJG168VWzS,https://api.spotify.com/v1/audio-analysis/5By7Pzgl6TMuVJG168VWzS,162373,4
Rubber Soul (Remastered),1965-12-03,day,What Goes On - Remastered 2009,19QXdPRZFHI5kNK3tN8Mh7,0.67,0.776,4,-10.035,1,0.0749,0.0168,3.01e-06,0.0732,0.765,96.93,audio_features,19QXdPRZFHI5kNK3tN8Mh7,spotify:track:19QXdPRZFHI5kNK3tN8Mh7,https://api.spotify.com/v1/tracks/19QXdPRZFHI5kNK3tN8Mh7,https://api.spotify.com/v1/audio-analysis/19QXdPRZFHI5kNK3tN8Mh7,168573,4
Rubber Soul (Remastered),1965-12-03,day,Girl - Remastered 2009,6tQvjqDIK9GXWIC6mejms8,0.699,0.294,5,-13.205,0,0.0294,0.587,0.0,0.117,0.893,96.615,audio_features,6tQvjqDIK9GXWIC6mejms8,spotify:track:6tQvjqDIK9GXWIC6mejms8,https://api.spotify.com/v1/tracks/6tQvjqDIK9GXWIC6mejms8,https://api.spotify.com/v1/audio-analysis/6tQvjqDIK9GXWIC6mejms8,151720,4
Rubber Soul (Remastered),1965-12-03,day,I'm Looking Through You - Remastered 2009,5E3BVY66TEDexFutOO5GeS,0.667,0.498,1,-11.027,1,0.0364,0.00772,0.0,0.0481,0.774,85.843,audio_features,5E3BVY66TEDexFutOO5GeS,spotify:track:5E3BVY66TEDexFutOO5GeS,https://api.spotify.com/v1/tracks/5E3BVY66TEDexFutOO5GeS,https://api.spotify.com/v1/audio-analysis/5E3BVY66TEDexFutOO5GeS,146387,4
Rubber Soul (Remastered),1965-12-03,day,In My Life - Remastered 2009,3KfbEIOC7YIv90FIfNSZpo,0.688,0.435,9,-11.359,1,0.0323,0.449,0.0,0.113,0.435,103.239,audio_features,3KfbEIOC7YIv90FIfNSZpo,spotify:track:3KfbEIOC7YIv90FIfNSZpo,https://api.spotify.com/v1/tracks/3KfbEIOC7YIv90FIfNSZpo,https://api.spotify.com/v1/audio-analysis/3KfbEIOC7YIv90FIfNSZpo,146333,4
Rubber Soul (Remastered),1965-12-03,day,Wait - Remastered 2009,0CGbof9amBnsNlRhZ8IY2H,0.552,0.487,6,-10.574,0,0.04,0.0175,0.0,0.105,0.657,127.201,audio_features,0CGbof9amBnsNlRhZ8IY2H,spotify:track:0CGbof9amBnsNlRhZ8IY2H,https://api.spotify.com/v1/tracks/0CGbof9amBnsNlRhZ8IY2H,https://api.spotify.com/v1/audio-analysis/0CGbof9amBnsNlRhZ8IY2H,134720,4
Rubber Soul (Remastered),1965-12-03,day,If I Needed Someone - Remastered 2009,7C6hdDIz90Uf5YmdZnYbJJ,0.492,0.755,9,-9.273,1,0.0331,0.00748,0.0,0.102,0.796,127.387,audio_features,7C6hdDIz90Uf5YmdZnYbJJ,spotify:track:7C6hdDIz90Uf5YmdZnYbJJ,https://api.spotify.com/v1/tracks/7C6hdDIz90Uf5YmdZnYbJJ,https://api.spotify.com/v1/audio-analysis/7C6hdDIz90Uf5YmdZnYbJJ,142267,4
Rubber Soul (Remastered),1965-12-03,day,Run For Your Life - Remastered 2009,4gUYV3ktbaOeAK5KrXMWV5,0.563,0.705,2,-9.232,1,0.103,0.0103,0.0,0.0552,0.822,176.732,audio_features,4gUYV3ktbaOeAK5KrXMWV5,spotify:track:4gUYV3ktbaOeAK5KrXMWV5,https://api.spotify.com/v1/tracks/4gUYV3ktbaOeAK5KrXMWV5,https://api.spotify.com/v1/audio-analysis/4gUYV3ktbaOeAK5KrXMWV5,141093,4
Help! (Remastered),1965-08-06,day,Help! - Remastered 2009,7DD7eSuYSC5xk2ArU62esN,0.534,0.725,6,-7.576,0,0.0332,0.188,0.0,0.0994,0.763,95.003,audio_features,7DD7eSuYSC5xk2ArU62esN,spotify:track:7DD7eSuYSC5xk2ArU62esN,https://api.spotify.com/v1/tracks/7DD7eSuYSC5xk2ArU62esN,https://api.spotify.com/v1/audio-analysis/7DD7eSuYSC5xk2ArU62esN,139560,4
Help! (Remastered),1965-08-06,day,The Night Before - Remastered 2009,5xcfepnz1v7a83T8An9gjw,0.461,0.762,2,-6.727,1,0.0379,0.0537,0.0,0.238,0.632,84.496,audio_features,5xcfepnz1v7a83T8An9gjw,spotify:track:5xcfepnz1v7a83T8An9gjw,https://api.spotify.com/v1/tracks/5xcfepnz1v7a83T8An9gjw,https://api.spotify.com/v1/audio-analysis/5xcfepnz1v7a83T8An9gjw,154933,4
Help! (Remastered),1965-08-06,day,You've Got To Hide Your Love Away - Remastered 2009,4F1AgKpuFRMLEgtPETVwZk,0.398,0.392,7,-9.05,1,0.0282,0.207,0.0,0.102,0.378,184.267,audio_features,4F1AgKpuFRMLEgtPETVwZk,spotify:track:4F1AgKpuFRMLEgtPETVwZk,https://api.spotify.com/v1/tracks/4F1AgKpuFRMLEgtPETVwZk,https://api.spotify.com/v1/audio-analysis/4F1AgKpuFRMLEgtPETVwZk,129120,3
Help! (Remastered),1965-08-06,day,I Need You - Remastered 2009,5EzvwjFwdP5Kfl5AZAemzu,0.601,0.489,9,-8.554,1,0.0455,0.277,0.0,0.0988,0.638,136.215,audio_features,5EzvwjFwdP5Kfl5AZAemzu,spotify:track:5EzvwjFwdP5Kfl5AZAemzu,https://api.spotify.com/v1/tracks/5EzvwjFwdP5Kfl5AZAemzu,https://api.spotify.com/v1/audio-analysis/5EzvwjFwdP5Kfl5AZAemzu,148787,4
Help! (Remastered),1965-08-06,day,Another Girl - Remastered 2009,7hefVXaGsFPesbK6fKwS6F,0.516,0.638,9,-7.453,1,0.0314,0.238,0.0,0.333,0.822,88.657,audio_features,7hefVXaGsFPesbK6fKwS6F,spotify:track:7hefVXaGsFPesbK6fKwS6F,https://api.spotify.com/v1/tracks/7hefVXaGsFPesbK6fKwS6F,https://api.spotify.com/v1/audio-analysis/7hefVXaGsFPesbK6fKwS6F,125360,4
Help! (Remastered),1965-08-06,day,You're Going To Lose That Girl - Remastered 2009,70HNt0eoBVqr4ss68U8x3B,0.533,0.66,4,-7.694,1,0.0337,0.346,0.0,0.26,0.818,131.975,audio_features,70HNt0eoBVqr4ss68U8x3B,spotify:track:70HNt0eoBVqr4ss68U8x3B,https://api.spotify.com/v1/tracks/70HNt0eoBVqr4ss68U8x3B,https://api.spotify.com/v1/audio-analysis/70HNt0eoBVqr4ss68U8x3B,138667,4
Help! (Remastered),1965-08-06,day,Ticket To Ride - Remastered 2009,7CZiDzGVjUssMSOXrDNYHL,0.519,0.85,9,-6.777,1,0.0678,0.0457,0.0,0.233,0.749,123.419,audio_features,7CZiDzGVjUssMSOXrDNYHL,spotify:track:7CZiDzGVjUssMSOXrDNYHL,https://api.spotify.com/v1/tracks/7CZiDzGVjUssMSOXrDNYHL,https://api.spotify.com/v1/audio-analysis/7CZiDzGVjUssMSOXrDNYHL,189680,4
Help! (Remastered),1965-08-06,day,Act Naturally - Remastered 2009,0IxxqsYBcCHEQ1HqLYJnwx,0.702,0.447,7,-10.122,1,0.0308,0.366,0.0,0.153,0.944,93.02,audio_features,0IxxqsYBcCHEQ1HqLYJnwx,spotify:track:0IxxqsYBcCHEQ1HqLYJnwx,https://api.spotify.com/v1/tracks/0IxxqsYBcCHEQ1HqLYJnwx,https://api.spotify.com/v1/audio-analysis/0IxxqsYBcCHEQ1HqLYJnwx,150373,4
Help! (Remastered),1965-08-06,day,It's Only Love - Remastered 2009,2ue1KRstSKHF8jQkIJZiNC,0.629,0.551,0,-8.281,1,0.0256,0.22,0.0,0.0432,0.685,113.155,audio_features,2ue1KRstSKHF8jQkIJZiNC,spotify:track:2ue1KRstSKHF8jQkIJZiNC,https://api.spotify.com/v1/tracks/2ue1KRstSKHF8jQkIJZiNC,https://api.spotify.com/v1/audio-analysis/2ue1KRstSKHF8jQkIJZiNC,116480,3
Help! (Remastered),1965-08-06,day,You Like Me Too Much - Remastered 2009,0y1LLH0NiwOD5tM3aNMXTr,0.555,0.57,7,-7.869,1,0.0302,0.415,0.0,0.191,0.899,88.316,audio_features,0y1LLH0NiwOD5tM3aNMXTr,spotify:track:0y1LLH0NiwOD5tM3aNMXTr,https://api.spotify.com/v1/tracks/0y1LLH0NiwOD5tM3aNMXTr,https://api.spotify.com/v1/audio-analysis/0y1LLH0NiwOD5tM3aNMXTr,156867,4
Help! (Remastered),1965-08-06,day,Tell Me What You See - Remastered 2009,2jnr9KaaMAmvk0zMcM9UzV,0.592,0.796,7,-8.125,1,0.0429,0.061,0.0,0.131,0.7,136.675,audio_features,2jnr9KaaMAmvk0zMcM9UzV,spotify:track:2jnr9KaaMAmvk0zMcM9UzV,https://api.spotify.com/v1/tracks/2jnr9KaaMAmvk0zMcM9UzV,https://api.spotify.com/v1/audio-analysis/2jnr9KaaMAmvk0zMcM9UzV,157987,4
Help! (Remastered),1965-08-06,day,I've Just Seen A Face - Remastered 2009,788U1Sqej9M6c4iikuDGxO,0.647,0.56,9,-8.809,1,0.0387,0.723,0.0,0.118,0.913,120.418,audio_features,788U1Sqej9M6c4iikuDGxO,spotify:track:788U1Sqej9M6c4iikuDGxO,https://api.spotify.com/v1/tracks/788U1Sqej9M6c4iikuDGxO,https://api.spotify.com/v1/audio-analysis/788U1Sqej9M6c4iikuDGxO,125040,3
Help! (Remastered),1965-08-06,day,Yesterday - Remastered 2009,3BQHpFgAp4l80e1XslIjNI,0.332,0.179,5,-11.83,1,0.0326,0.879,0.0,0.0886,0.315,96.529,audio_features,3BQHpFgAp4l80e1XslIjNI,spotify:track:3BQHpFgAp4l80e1XslIjNI,https://api.spotify.com/v1/tracks/3BQHpFgAp4l80e1XslIjNI,https://api.spotify.com/v1/audio-analysis/3BQHpFgAp4l80e1XslIjNI,125667,4
Help! (Remastered),1965-08-06,day,Dizzy Miss Lizzy - Remastered 2009,70Dohn82wv6VtxGesqRzbZ,0.373,0.934,9,-6.753,1,0.0591,0.116,0.00445,0.0962,0.918,136.037,audio_features,70Dohn82wv6VtxGesqRzbZ,spotify:track:70Dohn82wv6VtxGesqRzbZ,https://api.spotify.com/v1/tracks/70Dohn82wv6VtxGesqRzbZ,https://api.spotify.com/v1/audio-analysis/70Dohn82wv6VtxGesqRzbZ,176507,4
Beatles For Sale (Remastered),1964-12-04,day,No Reply - Remastered 2009,4ltC6PrqkTtpcRNi5lvS4z,0.718,0.593,0,-9.976,1,0.0377,0.67,0.0,0.172,0.869,124.251,audio_features,4ltC6PrqkTtpcRNi5lvS4z,spotify:track:4ltC6PrqkTtpcRNi5lvS4z,https://api.spotify.com/v1/tracks/4ltC6PrqkTtpcRNi5lvS4z,https://api.spotify.com/v1/audio-analysis/4ltC6PrqkTtpcRNi5lvS4z,136067,4
Beatles For Sale (Remastered),1964-12-04,day,I'm A Loser - Remastered 2009,7wC4EW11mBVxDK3xdC7FTf,0.492,0.628,7,-7.813,1,0.0439,0.567,1.07e-06,0.267,0.856,89.877,audio_features,7wC4EW11mBVxDK3xdC7FTf,spotify:track:7wC4EW11mBVxDK3xdC7FTf,https://api.spotify.com/v1/tracks/7wC4EW11mBVxDK3xdC7FTf,https://api.spotify.com/v1/audio-analysis/7wC4EW11mBVxDK3xdC7FTf,150027,4
Beatles For Sale (Remastered),1964-12-04,day,Baby's In Black - Remastered 2009,7cb2SdLm1UMLwdUoWwrZN1,0.374,0.596,9,-7.666,1,0.0416,0.434,0.0,0.098,0.876,202.97,audio_features,7cb2SdLm1UMLwdUoWwrZN1,spotify:track:7cb2SdLm1UMLwdUoWwrZN1,https://api.spotify.com/v1/tracks/7cb2SdLm1UMLwdUoWwrZN1,https://api.spotify.com/v1/audio-analysis/7cb2SdLm1UMLwdUoWwrZN1,124520,3
Beatles For Sale (Remastered),1964-12-04,day,Rock And Roll Music - Remastered 2009,7Ho3T7ERfooiAfvODaMQ2N,0.457,0.917,9,-6.213,1,0.0441,0.566,0.0,0.333,0.965,167.092,audio_features,7Ho3T7ERfooiAfvODaMQ2N,spotify:track:7Ho3T7ERfooiAfvODaMQ2N,https://api.spotify.com/v1/tracks/7Ho3T7ERfooiAfvODaMQ2N,https://api.spotify.com/v1/audio-analysis/7Ho3T7ERfooiAfvODaMQ2N,151280,4
Beatles For Sale (Remastered),1964-12-04,day,I'll Follow The Sun - Remastered 2009,45WX2cfbL8bCIqv3rOq1G3,0.689,0.313,0,-10.073,1,0.0366,0.789,0.0,0.144,0.625,133.754,audio_features,45WX2cfbL8bCIqv3rOq1G3,spotify:track:45WX2cfbL8bCIqv3rOq1G3,https://api.spotify.com/v1/tracks/45WX2cfbL8bCIqv3rOq1G3,https://api.spotify.com/v1/audio-analysis/45WX2cfbL8bCIqv3rOq1G3,108853,4
Beatles For Sale (Remastered),1964-12-04,day,Mr Moonlight - Remastered 2009,6pPOkr2OxhQ6htrzOiDmq9,0.631,0.424,6,-9.106,1,0.0438,0.796,0.000143,0.118,0.589,126.127,audio_features,6pPOkr2OxhQ6htrzOiDmq9,spotify:track:6pPOkr2OxhQ6htrzOiDmq9,https://api.spotify.com/v1/tracks/6pPOkr2OxhQ6htrzOiDmq9,https://api.spotify.com/v1/audio-analysis/6pPOkr2OxhQ6htrzOiDmq9,158627,5
Beatles For Sale (Remastered),1964-12-04,day,Kansas City / Hey-Hey-Hey-Hey - Medley / Remastered 2009,5xf0zdP4KCfshyVn02D3Ea,0.588,0.724,7,-6.63,1,0.0335,0.614,8.92e-05,0.877,0.924,131.36,audio_features,5xf0zdP4KCfshyVn02D3Ea,spotify:track:5xf0zdP4KCfshyVn02D3Ea,https://api.spotify.com/v1/tracks/5xf0zdP4KCfshyVn02D3Ea,https://api.spotify.com/v1/audio-analysis/5xf0zdP4KCfshyVn02D3Ea,158147,4
Beatles For Sale (Remastered),1964-12-04,day,Eight Days A Week - Remastered 2009,1Dg4dFJr3HW7sbA7vPejre,0.652,0.583,9,-7.811,1,0.038,0.412,0.0,0.119,0.744,138.134,audio_features,1Dg4dFJr3HW7sbA7vPejre,spotify:track:1Dg4dFJr3HW7sbA7vPejre,https://api.spotify.com/v1/tracks/1Dg4dFJr3HW7sbA7vPejre,https://api.spotify.com/v1/audio-analysis/1Dg4dFJr3HW7sbA7vPejre,163600,4
Beatles For Sale (Remastered),1964-12-04,day,Words Of Love - Remastered 2009,42qkSeX6HNJYHxlk6cWoFe,0.551,0.533,9,-9.8,1,0.0297,0.323,0.722,0.173,0.85,122.358,audio_features,42qkSeX6HNJYHxlk6cWoFe,spotify:track:42qkSeX6HNJYHxlk6cWoFe,https://api.spotify.com/v1/tracks/42qkSeX6HNJYHxlk6cWoFe,https://api.spotify.com/v1/audio-analysis/42qkSeX6HNJYHxlk6cWoFe,124320,4
Beatles For Sale (Remastered),1964-12-04,day,Honey Don't - Remastered 2009,2d7GP7Fz1NrfPpo7MzWZgb,0.629,0.545,4,-11.466,1,0.0348,0.473,5.08e-05,0.0854,0.735,162.438,audio_features,2d7GP7Fz1NrfPpo7MzWZgb,spotify:track:2d7GP7Fz1NrfPpo7MzWZgb,https://api.spotify.com/v1/tracks/2d7GP7Fz1NrfPpo7MzWZgb,https://api.spotify.com/v1/audio-analysis/2d7GP7Fz1NrfPpo7MzWZgb,177427,4
Beatles For Sale (Remastered),1964-12-04,day,Every Little Thing - Remastered 2009,2CxTkdvhDuQrOxl8xXkdJS,0.74,0.49,2,-9.095,1,0.038,0.488,0.0,0.103,0.678,123.227,audio_features,2CxTkdvhDuQrOxl8xXkdJS,spotify:track:2CxTkdvhDuQrOxl8xXkdJS,https://api.spotify.com/v1/tracks/2CxTkdvhDuQrOxl8xXkdJS,https://api.spotify.com/v1/audio-analysis/2CxTkdvhDuQrOxl8xXkdJS,123800,4
Beatles For Sale (Remastered),1964-12-04,day,I Don't Want To Spoil The Party - Remastered 2009,3kQDIa85ZK8cKVn72NfBnl,0.533,0.668,7,-7.237,1,0.033,0.451,0.0,0.149,0.889,95.438,audio_features,3kQDIa85ZK8cKVn72NfBnl,spotify:track:3kQDIa85ZK8cKVn72NfBnl,https://api.spotify.com/v1/tracks/3kQDIa85ZK8cKVn72NfBnl,https://api.spotify.com/v1/audio-analysis/3kQDIa85ZK8cKVn72NfBnl,154467,4
Beatles For Sale (Remastered),1964-12-04,day,What You're Doing - Remastered 2009,6C6y4OWK1Ki3FVF1TIonxW,0.695,0.53,2,-8.309,1,0.0403,0.301,2e-06,0.0583,0.825,129.506,audio_features,6C6y4OWK1Ki3FVF1TIonxW,spotify:track:6C6y4OWK1Ki3FVF1TIonxW,https://api.spotify.com/v1/tracks/6C6y4OWK1Ki3FVF1TIonxW,https://api.spotify.com/v1/audio-analysis/6C6y4OWK1Ki3FVF1TIonxW,150040,4
Beatles For Sale (Remastered),1964-12-04,day,Everybody's Trying To Be My Baby - Remastered 2009,4DZAH8eiqSAkMIE9l5D71U,0.543,0.806,4,-7.231,1,0.0385,0.466,0.0,0.134,0.943,85.172,audio_features,4DZAH8eiqSAkMIE9l5D71U,spotify:track:4DZAH8eiqSAkMIE9l5D71U,https://api.spotify.com/v1/tracks/4DZAH8eiqSAkMIE9l5D71U,https://api.spotify.com/v1/audio-analysis/4DZAH8eiqSAkMIE9l5D71U,146000,4
A Hard Day's Night (Remastered),1964-07-10,day,A Hard Day's Night - Remastered 2009,5J2CHimS7dWYMImCHkEFaJ,0.59,0.805,0,-6.481,1,0.0371,0.137,0.0,0.0996,0.797,138.514,audio_features,5J2CHimS7dWYMImCHkEFaJ,spotify:track:5J2CHimS7dWYMImCHkEFaJ,https://api.spotify.com/v1/tracks/5J2CHimS7dWYMImCHkEFaJ,https://api.spotify.com/v1/audio-analysis/5J2CHimS7dWYMImCHkEFaJ,154200,4
A Hard Day's Night (Remastered),1964-07-10,day,I Should Have Known Better - Remastered 2009,3pU1CUgPiFfxPCpscwIwQR,0.682,0.444,7,-7.689,1,0.0289,0.257,0.0,0.115,0.91,130.704,audio_features,3pU1CUgPiFfxPCpscwIwQR,spotify:track:3pU1CUgPiFfxPCpscwIwQR,https://api.spotify.com/v1/tracks/3pU1CUgPiFfxPCpscwIwQR,https://api.spotify.com/v1/audio-analysis/3pU1CUgPiFfxPCpscwIwQR,163080,4
A Hard Day's Night (Remastered),1964-07-10,day,If I Fell - Remastered 2009,1hgvykolO4kBIEozATmpyj,0.665,0.31,2,-8.928,1,0.0278,0.68,0.0,0.0877,0.568,108.211,audio_features,1hgvykolO4kBIEozATmpyj,spotify:track:1hgvykolO4kBIEozATmpyj,https://api.spotify.com/v1/tracks/1hgvykolO4kBIEozATmpyj,https://api.spotify.com/v1/audio-analysis/1hgvykolO4kBIEozATmpyj,139467,4
A Hard Day's Night (Remastered),1964-07-10,day,I'm Happy Just To Dance With You - Remastered 2009,0gd50I2gKioJ59C827EdAY,0.658,0.537,6,-7.535,0,0.0307,0.138,0.0,0.0572,0.887,132.115,audio_features,0gd50I2gKioJ59C827EdAY,spotify:track:0gd50I2gKioJ59C827EdAY,https://api.spotify.com/v1/tracks/0gd50I2gKioJ59C827EdAY,https://api.spotify.com/v1/audio-analysis/0gd50I2gKioJ59C827EdAY,116373,4
A Hard Day's Night (Remastered),1964-07-10,day,And I Love Her - Remastered 2009,65vdMBskhx3akkG9vQlSH1,0.767,0.331,1,-10.777,0,0.0337,0.64,0.0,0.0681,0.636,113.312,audio_features,65vdMBskhx3akkG9vQlSH1,spotify:track:65vdMBskhx3akkG9vQlSH1,https://api.spotify.com/v1/tracks/65vdMBskhx3akkG9vQlSH1,https://api.spotify.com/v1/audio-analysis/65vdMBskhx3akkG9vQlSH1,149693,4
A Hard Day's Night (Remastered),1964-07-10,day,Tell Me Why - Remastered 2009,0Wzp5pWPoX0YoBg002HXL9,0.267,0.688,11,-6.309,0,0.0388,0.586,0.0,0.307,0.797,150.942,audio_features,0Wzp5pWPoX0YoBg002HXL9,spotify:track:0Wzp5pWPoX0YoBg002HXL9,https://api.spotify.com/v1/tracks/0Wzp5pWPoX0YoBg002HXL9,https://api.spotify.com/v1/audio-analysis/0Wzp5pWPoX0YoBg002HXL9,128693,3
A Hard Day's Night (Remastered),1964-07-10,day,Can't Buy Me Love - Remastered 2009,3SdingSsFcZDZAyvcJbgAw,0.483,0.677,0,-5.91,1,0.0593,0.283,0.0,0.321,0.842,170.72,audio_features,3SdingSsFcZDZAyvcJbgAw,spotify:track:3SdingSsFcZDZAyvcJbgAw,https://api.spotify.com/v1/tracks/3SdingSsFcZDZAyvcJbgAw,https://api.spotify.com/v1/audio-analysis/3SdingSsFcZDZAyvcJbgAw,131867,4
A Hard Day's Night (Remastered),1964-07-10,day,Any Time At All - Remastered 2009,70XHAdaMaoLIOVb1hSaeJ4,0.612,0.719,2,-7.026,1,0.0398,0.366,3.88e-06,0.437,0.744,141.016,audio_features,70XHAdaMaoLIOVb1hSaeJ4,spotify:track:70XHAdaMaoLIOVb1hSaeJ4,https://api.spotify.com/v1/tracks/70XHAdaMaoLIOVb1hSaeJ4,https://api.spotify.com/v1/audio-analysis/70XHAdaMaoLIOVb1hSaeJ4,131280,4
A Hard Day's Night (Remastered),1964-07-10,day,I'll Cry Instead - Remastered 2009,01xMiErR26kH1KCif6uEYI,0.643,0.73,7,-6.859,1,0.0347,0.0917,0.0,0.253,0.96,96.711,audio_features,01xMiErR26kH1KCif6uEYI,spotify:track:01xMiErR26kH1KCif6uEYI,https://api.spotify.com/v1/tracks/01xMiErR26kH1KCif6uEYI,https://api.spotify.com/v1/audio-analysis/01xMiErR26kH1KCif6uEYI,105987,4
A Hard Day's Night (Remastered),1964-07-10,day,Things We Said Today - Remastered 2009,0voUr8lubIafUVJlauJxYF,0.551,0.575,2,-8.208,0,0.0332,0.239,0.0,0.112,0.516,137.054,audio_features,0voUr8lubIafUVJlauJxYF,spotify:track:0voUr8lubIafUVJlauJxYF,https://api.spotify.com/v1/tracks/0voUr8lubIafUVJlauJxYF,https://api.spotify.com/v1/audio-analysis/0voUr8lubIafUVJlauJxYF,155333,4
A Hard Day's Night (Remastered),1964-07-10,day,When I Get Home - Remastered 2009,4oLQ0imA5IDtNUnhFKY87q,0.568,0.793,9,-6.201,0,0.0482,0.384,0.0,0.388,0.64,125.375,audio_features,4oLQ0imA5IDtNUnhFKY87q,spotify:track:4oLQ0imA5IDtNUnhFKY87q,https://api.spotify.com/v1/tracks/4oLQ0imA5IDtNUnhFKY87q,https://api.spotify.com/v1/audio-analysis/4oLQ0imA5IDtNUnhFKY87q,136640,4
A Hard Day's Night (Remastered),1964-07-10,day,You Can't Do That - Remastered 2009,5b9G4dtK3Tdguuy9BO3Nwo,0.612,0.788,0,-6.251,1,0.0335,0.367,0.0,0.382,0.961,129.161,audio_features,5b9G4dtK3Tdguuy9BO3Nwo,spotify:track:5b9G4dtK3Tdguuy9BO3Nwo,https://api.spotify.com/v1/tracks/5b9G4dtK3Tdguuy9BO3Nwo,https://api.spotify.com/v1/audio-analysis/5b9G4dtK3Tdguuy9BO3Nwo,154893,4
A Hard Day's Night (Remastered),1964-07-10,day,I'll Be Back - Remastered 2009,3lSi6qfnp2YZazTzcOLBZk,0.721,0.527,9,-7.224,1,0.0293,0.744,0.0,0.186,0.641,123.902,audio_features,3lSi6qfnp2YZazTzcOLBZk,spotify:track:3lSi6qfnp2YZazTzcOLBZk,https://api.spotify.com/v1/tracks/3lSi6qfnp2YZazTzcOLBZk,https://api.spotify.com/v1/audio-analysis/3lSi6qfnp2YZazTzcOLBZk,144187,4
With The Beatles (Remastered),1963-11-22,day,It Won't Be Long - Remastered 2009,4ekUX4pWizXXksJe0JfS9U,0.472,0.673,4,-8.853,1,0.0318,0.284,0.0,0.206,0.862,133.117,audio_features,4ekUX4pWizXXksJe0JfS9U,spotify:track:4ekUX4pWizXXksJe0JfS9U,https://api.spotify.com/v1/tracks/4ekUX4pWizXXksJe0JfS9U,https://api.spotify.com/v1/audio-analysis/4ekUX4pWizXXksJe0JfS9U,133387,4
With The Beatles (Remastered),1963-11-22,day,All I've Got To Do - Remastered 2009,5tztLBvTlNC15Np2tnQ5Ll,0.49,0.579,1,-10.301,0,0.0344,0.217,0.0,0.0644,0.879,119.403,audio_features,5tztLBvTlNC15Np2tnQ5Ll,spotify:track:5tztLBvTlNC15Np2tnQ5Ll,https://api.spotify.com/v1/tracks/5tztLBvTlNC15Np2tnQ5Ll,https://api.spotify.com/v1/audio-analysis/5tztLBvTlNC15Np2tnQ5Ll,122573,4
With The Beatles (Remastered),1963-11-22,day,All My Loving - Remastered 2009,4joiWvli4qJVEW6qZV2i2J,0.416,0.563,1,-8.724,0,0.0298,0.207,0.0,0.343,0.9,77.56,audio_features,4joiWvli4qJVEW6qZV2i2J,spotify:track:4joiWvli4qJVEW6qZV2i2J,https://api.spotify.com/v1/tracks/4joiWvli4qJVEW6qZV2i2J,https://api.spotify.com/v1/audio-analysis/4joiWvli4qJVEW6qZV2i2J,127853,4
With The Beatles (Remastered),1963-11-22,day,Don't Bother Me - Remastered 2009,7y1hMqXNa0dKQLZH7CKbUG,0.371,0.724,2,-9.792,1,0.0562,0.554,0.0,0.299,0.916,170.377,audio_features,7y1hMqXNa0dKQLZH7CKbUG,spotify:track:7y1hMqXNa0dKQLZH7CKbUG,https://api.spotify.com/v1/tracks/7y1hMqXNa0dKQLZH7CKbUG,https://api.spotify.com/v1/audio-analysis/7y1hMqXNa0dKQLZH7CKbUG,148253,4
With The Beatles (Remastered),1963-11-22,day,Little Child - Remastered 2009,0KogQrSowDnZoU8GSpaxkj,0.526,0.858,9,-8.533,1,0.0476,0.292,0.001,0.353,0.886,75.596,audio_features,0KogQrSowDnZoU8GSpaxkj,spotify:track:0KogQrSowDnZoU8GSpaxkj,https://api.spotify.com/v1/tracks/0KogQrSowDnZoU8GSpaxkj,https://api.spotify.com/v1/audio-analysis/0KogQrSowDnZoU8GSpaxkj,106400,4
